episode,step,rtt,jitter,packet_loss,crc_errors,interface_errors,interface_flaps,utilization,label,ttf_ms
59,20,8.13,1.8,0.0,2,2,0,29.32,0,10000.0
59,21,7.59,1.7,0.0,3,3,0,30.68,0,10000.0
59,22,7.5,1.44,0.0,4,4,0,29.0,0,10000.0
59,23,7.33,1.28,0.0,4,4,0,33.26,0,10000.0
59,24,7.06,1.41,0.0,4,4,0,34.55,0,10000.0
59,25,7.91,1.39,0.0,4,4,0,32.05,0,10000.0
59,26,8.34,1.44,0.0,4,4,0,31.42,0,10000.0
59,27,8.15,1.38,0.0,4,4,0,30.31,0,10000.0
59,28,9.62,1.5,0.0,4,4,0,33.64,0,10000.0
60,0,12.55,1.39,0.24,5,5,0,32.03,1,5973.1
60,1,13.39,1.54,0.0,5,5,0,32.15,1,6060.8
60,2,13.8,1.73,0.48,5,5,0,32.39,1,5713.6
60,3,12.65,1.81,0.36,5,5,0,32.74,1,5535.0
60,4,13.22,1.87,0.08,5,5,0,33.21,1,5557.7
60,5,13.74,2.11,0.76,5,5,0,33.8,1,4994.0
60,6,15.03,1.89,0.92,6,6,0,34.51,1,5209.5
60,7,16.26,1.99,0.92,7,7,0,35.33,1,4825.6
60,8,17.44,2.51,0.87,8,8,0,36.27,1,4940.2
60,9,18.76,3.31,1.1,8,9,0,37.33,1,4660.5
60,10,19.8,3.9,1.22,8,9,0,38.51,1,4160.1
60,11,20.62,4.47,1.34,8,9,0,39.8,1,4318.6
60,12,21.7,4.87,1.76,8,9,0,41.21,1,3867.9
60,13,23.55,5.03,1.14,9,10,0,42.74,1,3682.8
60,14,25.0,5.67,1.78,9,10,0,44.39,1,3983.6
60,15,24.92,6.93,1.78,9,10,0,46.15,1,3633.6
60,16,25.94,8.32,1.8,10,11,0,48.03,1,3904.4
61,0,10.97,0.97,0.0,5,5,0,29.99,0,10000.0
61,1,11.02,1.0,0.0,5,5,0,28.68,0,10000.0
61,2,10.96,0.87,0.0,5,5,0,34.5,0,10000.0
61,3,10.34,0.75,0.0,5,5,0,36.85,0,10000.0
61,4,11.41,0.96,0.0,5,5,0,35.56,0,10000.0
61,5,11.56,0.97,0.0,5,5,0,34.05,0,10000.0
61,6,11.35,0.94,0.0,5,5,0,34.63,0,10000.0
61,7,10.96,1.13,0.0,5,5,0,34.7,0,10000.0
61,8,10.97,1.3,0.0,5,5,0,34.46,0,10000.0
61,9,11.15,1.58,0.0,5,5,0,35.39,0,10000.0
61,10,10.8,1.66,0.0,6,6,0,34.06,0,10000.0
61,11,10.98,1.88,0.0,6,6,0,35.45,0,10000.0
61,12,10.4,1.82,0.0,6,6,0,35.61,0,10000.0
61,13,11.77,1.79,0.0,6,6,0,38.65,0,10000.0
61,14,11.77,2.06,0.0,7,7,0,41.35,0,10000.0
61,15,13.02,1.95,0.0,7,7,0,41.89,0,10000.0
61,16,12.28,1.95,0.0,7,7,0,42.88,0,10000.0
61,17,12.43,2.37,0.0,7,7,0,44.06,0,10000.0
61,18,12.86,2.41,0.0,7,7,0,40.18,0,10000.0
61,19,12.5,2.54,0.0,7,7,0,40.93,0,10000.0
62,0,10.21,2.07,0.34,0,0,0,38.65,1,6066.9
62,1,10.53,2.07,0.21,0,0,0,38.76,1,5704.7
62,2,10.44,1.64,0.28,1,1,0,38.99,1,5539.2
62,3,10.85,1.9,0.45,2,2,0,39.32,1,5446.8
62,4,11.76,1.87,0.5,2,2,0,39.76,1,5835.0
62,5,11.17,1.92,0.81,2,2,0,40.32,1,5108.6
62,6,12.19,2.06,0.83,2,2,0,40.99,1,4966.8
62,7,12.53,2.36,1.07,2,2,0,41.76,1,4676.1
62,8,12.37,2.48,0.9,2,2,0,42.65,1,4612.9
62,9,13.81,2.81,1.34,2,3,0,43.65,1,4713.8
62,10,13.4,2.59,1.25,2,3,0,44.76,1,4432.4
62,11,14.1,2.72,1.58,2,3,0,45.99,1,3876.9
62,12,14.48,3.16,1.37,2,3,0,47.32,1,4397.3
62,13,15.51,3.66,1.51,2,3,0,48.76,1,4339.8
62,14,16.11,4.63,1.72,2,3,0,50.32,1,3879.9
62,15,17.49,5.51,1.68,2,3,0,51.99,1,3798.7
62,16,18.2,6.56,1.73,2,3,0,53.76,1,3518.1
62,17,18.47,7.18,1.93,3,4,0,55.65,1,3135.5
63,0,14.05,1.15,0.0,4,4,0,34.56,0,10000.0
63,1,14.22,1.14,0.0,4,4,0,35.22,0,10000.0
63,2,14.27,0.88,0.0,4,4,0,35.45,0,10000.0
63,3,14.67,0.37,0.0,4,4,0,34.67,0,10000.0
63,4,14.19,0.44,0.0,4,4,0,34.37,0,10000.0
63,5,14.49,0.21,0.0,4,4,0,35.71,0,10000.0
63,6,15.22,0.34,0.0,4,4,0,36.09,0,10000.0
63,7,15.5,0.27,0.0,4,4,0,36.77,0,10000.0
63,8,16.37,0.54,0.0,4,4,0,35.88,0,10000.0
63,9,15.51,0.76,0.1,4,4,0,35.35,0,10000.0
63,10,14.76,0.89,0.0,4,4,0,35.08,0,10000.0
63,11,14.72,0.72,0.0,4,4,0,36.09,0,10000.0
63,12,14.99,0.91,0.0,4,4,0,34.73,0,10000.0
63,13,15.5,0.96,0.0,4,4,0,34.96,0,10000.0
63,14,15.92,1.19,0.0,4,4,0,36.58,0,10000.0
63,15,15.41,1.31,0.0,4,4,0,36.62,0,10000.0
63,16,16.15,1.86,0.0,4,4,0,35.17,0,10000.0
63,17,16.71,1.95,0.0,4,4,0,34.1,0,10000.0
63,18,17.1,1.97,0.0,4,4,0,32.33,0,10000.0
64,0,15.5,1.98,0.0,3,3,0,37.48,1,6186.2
64,1,15.21,2.47,0.2,3,3,0,37.58,1,5504.3
64,2,15.24,1.99,0.34,3,3,0,37.78,1,5426.7
64,3,15.81,2.63,0.47,4,4,0,38.08,1,5629.0
64,4,16.71,2.72,0.04,5,5,0,38.48,1,5326.9
64,5,17.18,2.88,0.69,6,6,0,38.98,1,4989.0
64,6,17.9,2.61,0.7,6,6,0,39.58,1,5251.5
64,7,19.29,3.09,0.99,6,6,0,40.28,1,4689.6
64,8,19.97,3.2,0.85,6,6,0,41.08,1,5279.0
64,9,21.06,3.27,0.91,6,6,0,41.98,1,4854.2
64,10,21.87,3.19,1.37,6,7,0,42.98,1,4638.5
64,11,22.64,3.19,1.52,6,7,0,44.08,1,4248.3
64,12,23.05,3.41,1.02,7,8,0,45.28,1,4251.8
64,13,23.75,3.43,1.6,7,8,0,46.58,1,3698.1
64,14,24.88,3.51,1.55,7,8,0,47.98,1,3696.9
64,15,26.21,4.22,1.66,8,9,0,49.48,1,4273.4
64,16,26.93,4.82,1.91,9,10,0,51.08,1,3824.2
64,17,28.31,5.94,1.93,9,10,0,52.78,1,3606.9
64,18,29.41,6.66,2.04,10,11,0,54.58,1,3070.3
64,19,31.86,7.87,1.81,10,11,0,56.48,1,3415.4
65,0,7.67,0.12,0.64,5,5,0,41.38,1,4000.0
65,1,6.72,-0.48,0.31,6,6,0,41.39,1,3900.0
65,2,7.19,0.2,0.0,9,9,0,41.46,1,3800.0
65,3,7.03,1.08,0.0,10,10,0,41.59,1,3700.0
65,4,8.23,1.67,1.17,11,11,0,41.81,1,3600.0
65,5,8.8,1.74,0.61,13,13,0,42.14,1,3500.0
65,6,8.83,1.15,0.73,16,16,0,42.6,1,3400.0
65,7,8.91,1.28,1.21,19,19,0,43.2,1,3300.0
65,8,9.7,1.95,1.24,21,21,0,43.97,1,3200.0
65,9,8.57,2.85,2.06,23,23,0,44.92,1,3100.0
65,10,9.79,3.62,2.3,25,25,0,46.07,1,3000.0
65,11,11.27,4.09,2.67,28,28,0,47.43,1,2900.0
65,12,12.09,5.71,3.98,30,30,0,49.03,2,1163.5
65,13,12.82,5.98,4.68,32,33,0,50.87,2,976.0
65,14,15.95,7.95,4.04,36,37,0,52.97,2,942.0
65,15,19.03,9.94,4.42,41,42,0,55.36,2,899.4
65,16,21.78,12.65,5.74,44,45,1,58.03,2,774.5
65,17,24.14,15.08,6.38,47,48,1,61.02,2,800.5
65,18,27.98,17.27,6.94,51,53,1,64.33,2,613.6
65,19,32.44,20.35,7.92,56,58,2,67.98,2,400.0
66,0,12.96,1.34,0.0,0,0,0,21.85,1,5961.4
66,1,13.43,1.07,0.0,0,0,0,21.92,1,5997.1
66,2,14.48,1.46,0.57,0,0,0,22.07,1,5952.7
66,3,14.5,1.65,0.09,0,0,0,22.29,1,5396.4
66,4,14.56,1.09,0.47,0,0,0,22.59,1,5417.4
66,5,14.65,0.99,0.41,0,0,0,22.96,1,4966.0
66,6,15.28,1.29,0.83,0,0,0,23.4,1,4597.8
66,7,15.0,1.58,0.71,1,1,0,23.92,1,5072.9
66,8,14.36,1.5,0.27,2,2,0,24.51,1,4412.9
66,9,16.19,1.38,0.66,2,2,0,25.18,1,4604.6
66,10,15.84,1.42,0.82,2,2,0,25.92,1,4841.0
66,11,14.74,1.14,0.89,2,2,0,26.74,1,4383.7
66,12,15.04,1.7,1.16,2,2,0,27.63,1,4500.2
66,13,16.54,1.82,0.7,3,3,0,28.59,1,4115.6
66,14,17.17,2.33,0.83,3,4,0,29.63,1,4285.3
66,15,18.69,2.62,1.36,3,4,0,30.74,1,4064.8
66,16,20.07,2.99,1.45,4,5,0,31.92,1,3354.3
66,17,21.26,3.28,1.19,5,6,0,33.18,1,2933.4
66,18,22.93,4.09,1.25,5,6,0,34.51,1,3272.2
66,19,24.35,4.8,1.83,5,6,0,35.92,1,3093.8
66,20,25.09,5.33,1.55,6,7,0,37.4,1,2881.7
66,21,25.6,5.55,1.87,6,7,0,38.96,1,2693.2
66,22,26.96,6.28,1.46,7,8,0,40.59,1,2522.7
66,23,28.27,6.7,1.89,7,8,0,42.29,1,2615.4
66,24,30.24,7.37,2.07,7,8,0,44.07,1,2500.0
66,25,32.2,8.0,1.96,7,8,0,45.92,1,2534.5
66,26,33.78,8.7,2.4,7,8,0,47.85,1,2500.0
67,0,10.59,1.92,0.18,5,5,0,39.85,1,5836.6
67,1,10.6,1.81,0.27,5,5,0,39.93,1,5820.8
67,2,9.75,2.1,0.33,6,6,0,40.09,1,5583.4
67,3,10.04,2.49,0.06,7,7,0,40.33,1,5559.9
67,4,10.83,2.91,0.51,7,7,0,40.65,1,5622.3
67,5,10.23,3.36,0.5,7,7,0,41.05,1,5252.1
67,6,8.83,3.73,0.52,7,7,0,41.53,1,5206.9
67,7,9.03,4.13,0.53,7,7,0,42.09,1,4793.4
67,8,9.98,3.83,0.69,7,7,0,42.73,1,4936.7
67,9,9.99,3.6,1.11,7,7,0,43.45,1,4747.3
67,10,11.24,4.01,1.23,7,7,0,44.25,1,4120.4
67,11,11.72,4.45,0.96,7,7,0,45.13,1,4037.5
67,12,12.1,4.65,0.94,7,7,0,46.09,1,4259.2
67,13,13.22,5.4,1.2,7,8,0,47.13,1,4021.2
67,14,13.08,6.33,1.11,8,9,0,48.25,1,3828.3
67,15,13.14,6.88,1.26,8,9,0,49.45,1,3797.0
67,16,14.46,7.91,1.21,8,9,0,50.73,1,3827.9
67,17,15.01,9.23,1.47,8,9,0,52.09,1,3147.1
67,18,15.19,10.09,1.31,8,9,0,53.53,1,3332.8
67,19,15.92,10.55,1.92,8,9,0,55.05,1,3057.6
67,20,17.11,11.32,1.76,8,9,0,56.65,1,2972.0
67,21,18.05,12.07,1.78,8,9,0,58.33,1,2936.6
67,22,18.54,12.77,1.84,8,9,0,60.09,1,2811.5
67,23,20.35,13.57,2.01,8,9,0,61.93,1,2500.0
67,24,21.32,14.29,1.53,8,9,0,63.85,1,2553.0
68,0,14.79,1.79,0.0,5,5,0,32.68,0,10000.0
68,1,15.4,1.79,0.0,5,5,0,34.3,0,10000.0
68,2,15.15,2.0,0.0,5,5,0,33.95,0,10000.0
68,3,14.96,2.18,0.0,5,5,0,32.29,0,10000.0
68,4,14.61,2.18,0.0,5,5,0,33.85,0,10000.0
68,5,14.53,2.08,0.0,5,5,0,32.99,0,10000.0
68,6,14.54,1.71,0.0,5,5,0,32.28,0,10000.0
68,7,14.72,2.02,0.0,5,5,0,31.57,0,10000.0
68,8,15.4,2.01,0.0,5,5,0,33.83,0,10000.0
68,9,15.87,1.91,0.0,5,5,0,34.14,0,10000.0
68,10,15.98,2.1,0.0,5,5,0,34.08,0,10000.0
68,11,16.54,2.39,0.0,5,5,0,36.56,0,10000.0
68,12,16.66,2.52,0.0,5,5,0,36.3,0,10000.0
68,13,17.91,2.7,0.0,5,5,0,37.11,0,10000.0
68,14,18.27,2.88,0.0,5,5,0,36.41,0,10000.0
68,15,18.69,3.21,0.0,5,5,0,38.14,0,10000.0
68,16,17.91,2.82,0.0,5,5,0,38.75,0,10000.0
68,17,17.41,3.16,0.0,5,5,0,38.39,0,10000.0
68,18,16.77,3.02,0.0,5,5,0,39.82,0,10000.0
68,19,16.65,2.44,0.0,5,5,0,40.74,0,10000.0
68,20,16.48,2.4,0.0,5,5,0,39.72,0,10000.0
68,21,16.18,2.38,0.0,5,5,0,37.59,0,10000.0
68,22,15.44,2.45,0.0,5,5,0,38.44,0,10000.0
68,23,15.54,2.2,0.0,5,5,0,38.29,0,10000.0
68,24,15.76,1.8,0.0,5,5,0,36.22,0,10000.0
68,25,16.36,1.75,0.0,5,5,0,37.95,0,10000.0
68,26,16.42,1.8,0.0,5,5,0,39.61,0,10000.0
68,27,15.97,1.55,0.0,5,5,0,40.88,0,10000.0
68,28,15.89,1.58,0.0,5,5,0,38.74,0,10000.0
68,29,15.56,1.2,0.0,5,5,0,39.41,0,10000.0
69,0,14.68,1.58,0.0,3,3,0,43.64,1,4000.0
69,1,16.25,2.16,0.0,4,4,0,43.66,1,3900.0
69,2,16.39,1.55,0.4,7,7,0,43.71,1,3800.0
69,3,15.65,0.7,0.0,8,8,0,43.81,1,3700.0
69,4,15.6,1.57,0.35,9,9,0,43.98,1,3600.0
69,5,14.69,2.2,0.65,10,10,0,44.24,1,3500.0
69,6,14.53,2.66,0.82,11,11,0,44.59,1,3400.0
69,7,15.22,3.29,1.7,12,12,0,45.06,1,3300.0
69,8,13.88,3.79,1.55,13,13,0,45.66,1,3200.0
69,9,13.52,3.41,2.31,14,14,0,46.4,1,3100.0
69,10,15.98,4.43,2.67,16,16,0,47.29,1,3000.0
69,11,17.92,5.15,2.04,17,17,0,48.35,1,2900.0
69,12,19.87,6.54,1.66,21,21,0,49.59,1,2800.0
69,13,21.88,7.65,4.24,23,23,0,51.03,2,888.6
69,14,24.02,9.11,4.16,26,27,0,52.66,2,856.3
69,15,25.75,8.81,3.59,29,30,0,54.52,2,969.0
69,16,28.83,10.7,3.76,33,34,0,56.6,2,837.6
69,17,31.82,10.8,4.87,37,38,0,58.92,2,605.2
69,18,35.93,11.78,5.32,42,43,1,61.49,2,714.6
69,19,37.26,13.74,5.64,46,47,1,64.33,2,498.6
69,20,41.21,15.85,6.68,50,51,1,67.44,2,423.9
69,21,46.33,17.6,7.44,55,57,1,70.83,2,400.0
69,22,51.21,20.66,7.9,61,63,2,74.53,2,400.0
70,0,12.89,0.61,0.0,2,2,0,33.65,1,6194.4
70,1,13.73,0.84,0.07,2,2,0,33.72,1,5866.5
70,2,14.66,0.88,0.27,2,2,0,33.86,1,5228.4
70,3,15.39,0.98,0.28,3,3,0,34.06,1,5352.8
70,4,16.99,0.76,0.13,3,3,0,34.34,1,5306.9
70,5,16.84,1.02,0.38,3,3,0,34.69,1,5362.2
70,6,17.08,1.46,0.54,4,4,0,35.1,1,4885.8
70,7,18.67,1.89,0.63,4,4,0,35.58,1,5184.7
70,8,19.25,2.46,0.84,4,4,0,36.13,1,4422.5
70,9,20.38,2.82,0.72,5,5,0,36.75,1,4372.8
70,10,21.32,2.88,0.76,5,5,0,37.44,1,4801.9
70,11,21.95,3.2,0.92,5,5,0,38.2,1,4385.6
70,12,22.66,2.79,0.89,5,5,0,39.03,1,4236.6
70,13,23.92,3.5,1.04,5,5,0,39.93,1,4417.2
70,14,24.41,3.98,1.19,5,5,0,40.89,1,4052.0
70,15,24.74,4.55,1.25,5,6,0,41.93,1,3468.9
70,16,25.52,4.98,1.22,5,6,0,43.03,1,3282.6
70,17,27.45,5.44,1.39,5,6,0,44.2,1,3656.3
70,18,26.81,5.45,1.21,5,6,0,45.44,1,3520.7
70,19,27.52,6.09,1.73,6,7,0,46.75,1,3146.6
70,20,28.48,6.62,1.69,6,7,0,48.13,1,2500.0
70,21,30.18,7.06,1.78,6,7,0,49.58,1,2945.8
70,22,31.24,7.29,1.61,6,7,0,51.1,1,2899.5
70,23,33.52,8.28,1.77,6,7,0,52.69,1,2936.6
70,24,34.9,8.49,1.92,6,7,0,54.34,1,2547.5
70,25,36.44,8.91,2.23,6,7,0,56.06,1,2500.0
70,26,37.44,9.79,2.5,6,7,0,57.86,1,2500.0
70,27,38.74,10.41,1.65,6,7,0,59.72,1,2500.0
70,28,40.57,11.18,2.25,7,8,0,61.65,1,2500.0
71,0,15.19,0.41,0.0,2,2,0,23.16,0,10000.0
71,1,15.68,0.2,0.0,2,2,0,21.38,0,10000.0
71,2,15.95,0.23,0.0,2,2,0,20.46,0,10000.0
71,3,14.74,0.27,0.0,2,2,0,18.26,0,10000.0
71,4,14.34,0.28,0.0,2,2,0,18.83,0,10000.0
71,5,13.6,0.44,0.0,2,2,0,22.38,0,10000.0
71,6,13.39,0.29,0.0,2,2,0,20.47,0,10000.0
71,7,13.19,0.3,0.0,2,2,0,21.71,0,10000.0
71,8,13.65,0.24,0.0,2,2,0,22.03,0,10000.0
71,9,13.5,0.42,0.0,2,2,0,22.14,0,10000.0
71,10,13.26,0.4,0.0,2,2,0,21.66,0,10000.0
71,11,12.53,0.4,0.0,2,2,0,18.0,0,10000.0
71,12,11.46,0.47,0.0,2,2,0,19.61,0,10000.0
71,13,11.86,0.5,0.0,2,2,0,20.01,0,10000.0
71,14,12.05,0.61,0.0,2,2,0,19.3,0,10000.0
71,15,12.96,0.42,0.0,2,2,0,18.73,0,10000.0
71,16,12.8,0.46,0.0,2,2,0,15.13,0,10000.0
72,0,14.59,2.22,0.0,4,4,0,19.98,0,10000.0
72,1,14.39,2.31,0.0,4,4,0,19.77,0,10000.0
72,2,14.15,2.29,0.0,4,4,0,19.74,0,10000.0
72,3,13.56,2.12,0.0,4,4,0,19.55,0,10000.0
72,4,13.26,2.21,0.0,4,4,0,20.22,0,10000.0
72,5,13.0,1.94,0.1,4,4,0,19.86,0,10000.0
72,6,13.02,1.98,0.0,4,4,0,19.32,0,10000.0
72,7,12.7,2.1,0.0,4,4,0,19.6,0,10000.0
72,8,12.88,2.07,0.0,4,4,0,21.0,0,10000.0
72,9,13.26,2.23,0.0,4,4,0,24.45,0,10000.0
72,10,12.67,2.21,0.0,4,4,0,25.74,0,10000.0
72,11,11.74,2.15,0.0,4,4,0,27.5,0,10000.0
72,12,11.21,2.0,0.0,4,4,0,28.7,0,10000.0
72,13,10.57,1.63,0.0,4,4,0,29.72,0,10000.0
72,14,10.13,1.72,0.0,4,4,0,29.66,0,10000.0
72,15,9.36,1.72,0.1,4,4,0,30.38,0,10000.0
72,16,9.13,1.55,0.0,4,4,0,30.12,0,10000.0
72,17,10.09,1.25,0.0,4,4,0,31.24,0,10000.0
72,18,9.51,0.96,0.0,4,4,0,32.12,0,10000.0
72,19,9.41,1.04,0.0,5,5,0,31.86,0,10000.0
72,20,9.85,0.87,0.0,6,6,0,31.61,0,10000.0
72,21,10.11,0.75,0.0,6,6,0,32.51,0,10000.0
72,22,9.8,0.68,0.0,6,6,0,33.39,0,10000.0
72,23,9.93,0.9,0.0,6,6,0,32.76,0,10000.0
72,24,9.91,0.68,0.0,6,6,0,33.05,0,10000.0
72,25,10.25,0.65,0.0,6,6,0,32.78,0,10000.0
72,26,10.18,0.2,0.0,6,6,0,33.95,0,10000.0
72,27,10.91,0.23,0.0,6,6,0,35.97,0,10000.0
73,0,9.93,1.99,0.0,1,1,0,32.67,0,10000.0
73,1,10.12,1.73,0.0,1,1,0,31.92,0,10000.0
73,2,9.55,1.85,0.0,1,1,0,30.71,0,10000.0
73,3,9.56,1.84,0.0,1,1,0,30.71,0,10000.0
73,4,9.37,1.78,0.0,1,1,0,31.59,0,10000.0
73,5,10.03,2.17,0.0,1,1,0,30.57,0,10000.0
73,6,10.26,2.25,0.0,1,1,0,31.11,0,10000.0
73,7,10.22,2.04,0.0,1,1,0,30.02,0,10000.0
73,8,9.67,1.97,0.0,1,1,0,29.28,0,10000.0
73,9,9.98,2.1,0.0,1,1,0,28.55,0,10000.0
73,10,9.9,1.93,0.0,1,1,0,29.55,0,10000.0
73,11,9.75,2.1,0.0,1,1,0,28.2,0,10000.0
73,12,9.46,2.2,0.0,1,1,0,27.56,0,10000.0
73,13,9.22,2.03,0.0,1,1,0,25.74,0,10000.0
73,14,9.6,1.91,0.0,1,1,0,23.7,0,10000.0
73,15,9.93,1.48,0.0,1,1,0,25.76,0,10000.0
73,16,9.38,1.24,0.0,1,1,0,26.38,0,10000.0
73,17,9.74,1.17,0.0,1,1,0,25.48,0,10000.0
73,18,11.01,0.81,0.0,1,1,0,28.23,0,10000.0
74,0,14.25,1.59,0.0,0,0,0,19.7,0,10000.0
74,1,14.32,1.51,0.0,0,0,0,19.06,0,10000.0
74,2,14.15,1.49,0.0,1,1,0,19.19,0,10000.0
74,3,14.05,1.55,0.0,1,1,0,21.22,0,10000.0
74,4,13.16,1.93,0.0,1,1,0,18.83,0,10000.0
74,5,12.87,2.0,0.0,1,1,0,20.09,0,10000.0
74,6,13.81,2.04,0.0,1,1,0,16.87,0,10000.0
74,7,13.58,1.66,0.0,1,1,0,16.03,0,10000.0
74,8,13.56,1.67,0.0,1,1,0,16.96,0,10000.0
74,9,13.94,1.8,0.0,1,1,0,17.88,0,10000.0
74,10,13.66,1.55,0.0,1,1,0,18.73,0,10000.0
74,11,13.67,1.59,0.0,1,1,0,19.55,0,10000.0
74,12,13.25,1.74,0.0,1,1,0,19.08,0,10000.0
74,13,12.59,1.97,0.0,1,1,0,17.56,0,10000.0
74,14,12.26,1.87,0.0,1,1,0,17.37,0,10000.0
74,15,12.18,1.68,0.0,1,1,0,17.95,0,10000.0
74,16,11.07,1.43,0.0,1,1,0,13.84,0,10000.0
74,17,11.4,1.67,0.0,1,1,0,12.54,0,10000.0
74,18,11.51,1.83,0.0,1,1,0,14.04,0,10000.0
75,0,13.28,2.21,0.0,4,4,0,41.8,1,5649.8
75,1,13.46,2.19,0.19,4,4,0,41.91,1,6036.3
75,2,12.22,2.06,0.21,4,4,0,42.12,1,5704.9
75,3,12.02,1.82,0.29,4,4,0,42.44,1,5806.3
75,4,12.33,2.45,0.33,5,5,0,42.86,1,5880.8
75,5,12.83,2.78,0.54,5,5,0,43.38,1,5423.8
75,6,13.91,2.88,0.92,5,5,0,44.01,1,4810.6
75,7,14.72,3.38,0.84,6,6,0,44.75,1,5792.2
75,8,15.36,3.89,0.97,7,7,0,45.59,1,4553.3
75,9,16.68,4.28,0.94,8,8,0,46.54,1,4572.1
75,10,16.84,5.22,1.08,8,9,0,47.59,1,4007.6
75,11,17.97,5.59,1.0,8,9,0,48.75,1,4391.5
75,12,20.06,6.4,1.11,8,9,0,50.01,1,4400.5
75,13,20.88,6.65,1.29,8,9,0,51.38,1,4127.9
75,14,21.68,7.29,1.42,8,9,0,52.86,1,3929.3
75,15,23.73,8.03,1.66,8,9,0,54.44,1,3710.7
75,16,24.96,8.53,1.4,8,9,0,56.12,1,3558.9
75,17,26.22,9.74,1.73,8,9,0,57.91,1,3371.6
75,18,27.27,10.48,2.3,8,9,0,59.8,1,3205.8
76,0,14.47,1.84,0.33,2,2,0,42.03,1,5956.1
76,1,15.22,1.89,0.43,2,2,0,42.1,1,5847.6
76,2,16.16,1.63,0.16,2,2,0,42.24,1,5816.5
76,3,15.86,2.03,0.31,2,2,0,42.45,1,5563.4
76,4,15.63,1.96,0.02,2,2,0,42.72,1,5719.9
76,5,16.46,2.05,0.3,2,2,0,43.07,1,5204.3
76,6,16.84,2.42,0.1,3,3,0,43.48,1,5426.9
76,7,17.73,2.44,0.6,4,4,0,43.97,1,5000.4
76,8,16.69,2.5,0.85,5,5,0,44.52,1,4864.8
76,9,17.02,2.46,0.53,5,5,0,45.14,1,4615.0
76,10,17.51,2.94,0.64,5,5,0,45.83,1,4838.2
76,11,18.25,3.57,0.91,6,6,0,46.59,1,4479.0
76,12,18.82,3.38,0.74,6,6,0,47.41,1,4198.2
76,13,19.55,3.11,1.1,6,6,0,48.31,1,4104.7
76,14,20.59,2.79,1.12,6,6,0,49.28,1,3974.2
76,15,21.76,3.57,1.16,6,7,0,50.31,1,3599.8
76,16,23.26,4.45,1.18,6,7,0,51.41,1,3443.4
76,17,24.47,4.99,1.26,6,7,0,52.59,1,3649.9
76,18,25.49,5.12,1.16,6,7,0,53.83,1,3210.3
76,19,25.36,5.23,1.37,6,7,0,55.14,1,3171.5
76,20,27.46,5.61,1.45,6,7,0,56.52,1,2726.7
76,21,28.53,6.59,1.46,6,7,0,57.97,1,3145.6
76,22,30.09,7.34,1.69,7,8,0,59.48,1,2633.9
76,23,31.07,8.4,1.97,7,8,0,61.07,1,2931.3
76,24,31.58,8.7,1.8,7,8,0,62.72,1,2582.2
76,25,34.14,9.6,1.92,7,8,0,64.45,1,2500.0
76,26,34.3,10.42,1.94,7,8,0,66.24,1,2500.0
76,27,34.93,11.34,2.31,8,9,0,68.1,1,2500.0
76,28,36.36,12.34,2.2,8,9,0,70.03,1,2500.0
77,0,14.85,2.69,0.06,6,6,0,22.68,1,4000.0
77,1,15.76,2.8,0.0,8,8,0,22.69,1,3900.0
77,2,16.6,2.4,0.09,11,11,0,22.74,1,3800.0
77,3,14.72,2.8,0.0,14,14,0,22.84,1,3700.0
77,4,17.31,2.99,1.17,17,17,0,23.02,1,3600.0
77,5,17.74,3.25,0.65,18,18,0,23.27,1,3500.0
77,6,16.01,3.76,0.37,20,20,0,23.63,1,3400.0
77,7,17.62,4.15,1.31,23,23,0,24.1,1,3300.0
77,8,19.47,4.8,1.21,24,24,0,24.7,1,3200.0
77,9,19.76,5.01,1.36,27,27,0,25.43,1,3100.0
77,10,21.88,5.64,1.79,28,28,0,26.33,1,3000.0
77,11,24.53,6.9,2.61,30,30,0,27.39,1,2900.0
77,12,25.99,8.61,2.47,34,34,0,28.63,1,2800.0
77,13,26.1,9.86,3.11,36,36,0,30.06,2,1101.2
77,14,27.64,10.23,3.47,40,41,0,31.7,2,988.7
77,15,29.58,11.69,4.09,42,43,0,33.55,2,1094.3
77,16,33.68,12.25,4.93,44,45,0,35.63,2,627.8
77,17,35.94,14.37,4.93,48,49,0,37.95,2,705.2
77,18,39.43,16.44,6.41,52,53,1,40.53,2,538.4
77,19,43.13,17.66,5.99,55,56,1,43.36,2,621.7
77,20,46.17,19.29,6.41,58,59,1,46.47,2,400.0
77,21,51.17,21.66,7.43,62,64,1,49.87,2,400.0
77,22,55.81,24.34,8.25,66,68,2,53.56,2,400.0
78,0,11.54,2.17,0.29,5,5,0,30.72,1,6021.0
78,1,11.39,1.96,0.05,5,5,0,30.84,1,5965.1
78,2,11.24,1.44,0.1,6,6,0,31.07,1,5538.0
78,3,11.46,1.51,0.51,6,6,0,31.42,1,5522.4
78,4,12.03,1.67,0.64,7,7,0,31.9,1,5437.8
78,5,12.47,1.71,0.69,8,8,0,32.48,1,5364.3
78,6,12.79,2.22,0.96,9,9,0,33.19,1,5174.6
78,7,13.95,2.26,0.86,9,9,0,34.01,1,4904.0
78,8,14.34,2.76,1.05,9,9,0,34.95,1,5035.5
78,9,15.18,2.9,1.23,9,10,0,36.01,1,4663.6
78,10,15.21,3.29,1.44,10,11,0,37.19,1,4600.8
78,11,15.91,3.71,1.44,10,11,0,38.48,1,4147.4
